text	label	prediction
没想到最后不是完美endding，猜错了，笑点不少，但是夏洛特难以超越	正面	正面
很好看，又挺搞笑的，超爱沈腾	正面	正面
非常好看笑点密集	正面	正面
太差劲了，是不是没有其它选择？	负面	负面
沈叔叔太好玩了	正面	正面
前面比较搞笑，后面有点无聊	正面	正面
不错不错建议观看	正面	正面
电影还可以，主要是跟喜欢的人去看就觉得行！	正面	正面
确实很不错，在欢笑中有着感动，在感动中又掺着浪漫，有泪点，有笑点，真的是很不错的一部电影！	正面	正面
还可以。没想到沈腾马丽竟然没啥同框的戏份	正面	正面
爆米花电影，看着挺热闹！银幕画面很不错，特技也很炫目，值得去电影院看一场	正面	正面
“沈马”组合果然厉害	正面	正面
把脚给我挪开！	正面	正面
太单调了这个	正面	负面
还行。。。。	正面	正面
还不错，值得看。暑假带小孩去看也是很不错的	正面	正面
不错不错👍🏻	正面	正面
别来沾边！鸡皮疙瘩起两小时	负面	负面
剧情紧凑，幽默又有含义。孩子喜欢看。	正面	正面
前期很搞笑 后期真的很感人 沈腾马丽演技依然很好 从这电影悟出来要以大局为重 在国际和全人民面前 个人儿女情长都排在后	正面	正面
可以 搞笑哈哈哈哈哈	正面	正面
挺好看的，蛮笑场	正面	正面
情感渲染很到位，喜剧片也一定程度上掩盖了科学需要的合理性，独孤月一个人的寂寞和地球上众人万众一心的地方让人有些通感	正面	正面
基本是从头笑到尾！就是最后的结尾有点像流浪地球结尾！！！	正面	正面
真不错，量超级足，相当满意，继续保持噢🌞真不错，量超级足，相当满意，继续保持噢🌞	正面	正面
总体故事很不错	正面	正面
拍的还挺不错得，有些剧情让我也替男主捏着一把冷汗	正面	正面
个人觉得很不错啦。有情怀、有笑点、有科幻、有人性的善。已经很好了。	正面	正面
剧情幽默在线，航天知识到位，值得一看	正面	正面
门口就可以停车，停车位也很多，非常nice	正面	正面
即便是喜剧，也得讲科学啊，其他还不错	正面	正面
看的非常开心。	正面	正面
好看的，含腾量很高 就是看着还是很乐呵，有笑点也有泪点	正面	正面
演技在线，剧情一般般	正面	正面
模仿国外的一部，完全无法比，太**了	负面	负面
还是值得一看	正面	正面
额 不太行啊	负面	负面
一般般很一般剧情不怎么样，不是很好看，真的很一般 🥚 彩蛋	负面	负面
好笑也感动的	正面	正面
服务极差，前台沟通能力也是令人无语😓第一次来也是最后一次。	负面	负面
很棒，喜剧背后往往是悲剧，尤其是最后英雄时刻很感动	正面	正面
还可以吧，挺不错	正面	正面
一个人好好看加油加油	正面	正面
夏洛特烦恼，西虹市首富，独行月球，含腾片百分百，又是一部爆笑的暑假电影，看了点映，电影院里全程笑声不断，炎炎夏日，去看一场开心电影吧	正面	正面
个人觉得还算可以，但是最后我睡着了。。。	负面	正面
挺好笑的有笑点值得一看	正面	正面
有笑有泪，挺好看的	正面	正面
前面笑的没心没肺，后面哭的撕心裂肺	正面	正面
搞笑可以，但是剧情和火星救援很相似。借鉴了很多电影桥段。总体来说有点遗憾	负面	正面
真的非常好看，值得推介	正面	正面
这个真实与喜剧参半，真的不错	正面	正面
含腾量100%也太好看了吧，看的人既笑又哭又热血沸腾的，到最后直接哭死😭😭😭	正面	正面
电影比较好看 电影院不好 VIP厅沙发是坏的 坐着非常难受	正面	正面
今年看过最好看的电影	正面	正面
可以，好看。	正面	正面
剧情好看搞笑	正面	正面
和好朋友相聚真的太适合来这了，每年都会来两三次，已经成为我的聚会必备了地理位置好，出行都很方便，而且团购的券也很划算，推荐大家来体验！	正面	正面
很好，有意思	正面	正面
可乐好看感动	正面	正面
剧情搞笑中不失悲伤🙁，悲伤中不失欢乐。	正面	正面
真的很好看，但爆米花是真难吃🙄	正面	正面
画面不错，特效不错，场景不错，其他就...	正面	正面
不是我喜欢的，没内容	负面	负面
后期制作确实突破以往国产水平	正面	正面
还可以，有时间去看吧	正面	正面
又搞笑又感动 振奋人心	正面	正面
一般般了 了	负面	负面
有欢乐 有感动 看到了 不放弃 牺牲的精神	正面	正面
好 非常的好	正面	正面
挺搞笑，震撼	正面	正面
还不错，还不错	正面	正面
挺好，看着很开心	正面	正面
特别好！沈腾和马丽的片子必看！真的特别有感觉，该哭的时候催泪，搞笑的地方也不少，真挺好，期待下一次她们的合作！	正面	正面
结局挺好的，	正面	正面
含腾量好高的电影！原本以为沈马组合是最好笑的！结果神刚组合我觉得更好笑！！里面很多梗啊，还有一些联系上往常的作品~看完真的太喜欢刚子了，袋鼠真的好可爱！真的是全宇宙第一顶流！！！不过这个电影不是纯笑，还是有点感动部分~最后结局和流浪地球有点像咯！总体还是很值得推荐的！！	正面	正面
好看着呢！好看	正面	正面
又搞笑又感动 真的很好看啊家人们 中国航天人太不容易了！	正面	正面
好看，悲喜交加，跌宕起伏，最受不了这种，但还是觉得很好	正面	正面
画面非常好，	正面	正面
剧情还行，很搞笑	正面	正面
太无聊了。。。。不好看	负面	负面
没有喜剧表演的开心麻花	负面	负面
剧情搞笑，和孩子一起看的，孩子也很喜欢，喜欢沈腾和马丽的演技	正面	正面
“世界那么大，我们还会遇见”  起初的独孤月：马蓝星，带我回家； 中途的独孤月：马蓝星，待我回家； 最后的独孤月：马蓝星，代我回家。	正面	正面
本来以为是搞笑片，没想到是哭哭片，我出了电影院都还在哭！前面笑点也非常棒！刚子，咱回家了	正面	正面
一般般。别抱太大期望	负面	负面
电影还可以，更建议大家看赵石的原版漫画《独行月球》！内容更丰富点，后半部分更催泪	正面	正面
属实很失望，没啥笑点，还不如魏翔的这个杀手不太冷静！这么烂的剧本，不如别拍！！	负面	负面
不错 剧情 台词 人物刻画	正面	正面
还行  挺搞笑的	正面	正面
喜欢，OK啦！	正面	正面
非常好看，也很感人值得一看	正面	正面
硬拼的剧情，有点虚假和老套。	负面	负面
有笑有泪，中国式平民英雄再次拯救人类。沈腾和刚子的对手戏精彩捧腹，中国科幻又一里程碑。	正面	正面
电影不错，就是美团卖的票价贵，抖音只要29.9元	负面	正面
好看。期待下一部	正面	正面
好看！笑点多！	正面	正面
太好看了..	正面	正面
挺好看的，不错。孩子挺喜欢的。	正面	正面
非常好看，值得多刷几次	正面	正面
还没看到一半…直接走人了……无厘头不是谁都能拍的	负面	负面
我有朋友说，不是在月球拍的，我不信	正面	正面
沈腾个人不错，还是适合在王牌对王牌，这个剧情太烂太尬了，适合10岁以下的孩子看。	负面	负面
嗯嗯不错很好	正面	正面
挺好的，很搞笑，后面又很温情	正面	正面
还不错，非常好看	正面	正面
沈腾自带笑点。挺有趣的一部电影。黄才伦的角色很出彩。开心麻花就是开心。哈哈。	正面	正面
完全冲着沈腾去的，内容……	负面	负面
一般吧，还可以看	正面	正面
特别特别好看！！！ X2 为独孤月和马蓝星的爱情嘎嘎流泪 笑点不尬	正面	正面
真的很喽，强行尬笑，也就沈腾个人吸粉而已。剧情无搞笑，无聊可以看一看，别有太大期待	负面	负面
含腾量比较高	正面	正面
我觉得特别好，没有让我觉得失望，一开始觉得还挺有意思的挺逗的，到后来就觉得挺感动的，“待我回家带我回家代我回家”，我觉得这句话特别适合介绍全局的。	正面	正面
全局笑泪交加，马丽和沈腾一如既往演技在线，配合默契。值得推荐观看	正面	正面
。。。不能理解评分为啥这么高，真的很烂啊，和朋友两个不约而同地没看下去，都玩起了手机。朋友说是披着科幻片外皮的搞笑片，但我觉得，科幻的部分和好多以前的电影重合，搞笑也没做到多搞笑，主题也没啥内涵。浪费时间	负面	负面
差点因为网上铺天盖地的黑评放弃去看了…看完后，我和侄子感觉都不错呀，怎么那么多黑的呢？做为喜剧片，能够戳中笑点，就很好了…也有感人的高光时刻，画面有唯美也有宏大，能让人又哭又笑的共鸣看完，个人还是挺喜欢的，明战完全不能比	正面	正面
昨晚看过了。情节简单，场景单一，喜剧元素全凭沈腾的喜剧演员人设支撑，笑点牵强(笑点不够，袋鼠来凑)，手法还是开心麻花一贯风格。马丽演责任重大的总指挥，再表现严肃，也看着让人出戏。除了月球场景和月球基地场景花了点心思，其他都是后期特效。这部剧三十多块一张电影票，撇开开心麻花的名气和沈腾、马丽的票房号召力，本身只值二十块钱的票价。	正面	负面
真不咋地，太一般了	负面	负面
还不错，可看	正面	正面
一般吧，希望更好	正面	正面
画面太美，人物形象好气质佳	正面	正面
腾式幽默很明显，加上高科技元素，挺有新意，全程无尿点，值得推荐！（马丽明显长胖了😂）	正面	正面
好好看看..	正面	正面
沈腾、马丽的电影越来越有意思了，评价高也是有理由的，该片搞笑、环保、有深意值得一看，小朋友也可科普月球、陨石、基地、空间等知识。值得一提是与袋鼠互动乃全片最励志、最搞笑的片段。	正面	正面
剧情真的很棒	正面	正面
很有意思的一部喜剧	正面	正面
结局不太理想，男主要存活下来就好了😁	正面	正面
推荐看，不错！	正面	正面
打发时间可以，但是不要追求质，还不如夏洛特烦恼	负面	正面
喜剧效果还行	正面	正面
剧情情理之中，没有啥意外，但是情节非常感人，感情到位。 人类的确很渺小，虽然有生之年经历不了这些事，但是希望人类能够珍惜，热爱大自然，并且找到可以生存的下一个星球	正面	正面
好看。细节满满的搞笑电影值得推荐一下了	正面	正面
没那么好看 笑点基本集中在袋鼠	负面	负面
很好笑。就是后面有点强行煽情了	正面	正面
看到最后时跟儿子说：我不能接受独孤月死了，回去我要打个差评！儿子还劝我不能这样。开玩笑的，怎么可能差评呢？虽然不算十分满意，评分十分还是要给的。	正面	正面
很好看，里面有地球和月球，还有独孤月，讲述了独孤月从平民变为英雄的故事 🌟 推荐  😊 演技  🌅 画面	正面	正面
