评分	评论
1	特别好真的特别好 这部电影真的让我看的又哭又笑 沈腾马丽yyds！！！
1	永远可以期待沈腾马丽，我是喜欢的，闪闪发光的普通人……很棒的
1	推荐，大家可以去看看
1	前面笑哭，后面真哭，不错的电影，推荐推荐
1	很开心，不错
1	相当不错！就是影院环境太差了！
1	全靠腾哥撑着，不喜欢腾哥的就没必要看了。
1	笑点泪点都有！真好！
0	只能说题材不行，导演不行，害了开心麻花，宇宙月球类的电影，应该是要一种给观众严肃，深奥，神秘，生畏的感觉，不只是视觉体验，这个题材选用喜剧的色彩的话真的很诙谐，很土，开心麻花只能演彻彻底底的喜剧或者励志或者爱情，而不是这次的四不像，简直辣眼睛，就好比音乐，民谣歌词配上了古典音乐的和声，很伤大雅，谢谢
1	开心麻花必出精品
1	孩子看的很开心
1	好看，大片视角
1	很好，很强大……
1	剧情挺好，搞笑加感人。世界这么大，我们还是遇见了。我存在的意义就是为了遇见你。
1	喜欢腾哥哈哈哈哈哈哈哈哈
1	我想知道最后为什么只有金刚鼠的雕像，没有独孤月的雕像～
1	剧情真的太棒了，前面逗乐我了，后面有感动起来，又哭又笑很不错呢，值得观看
1	沈马组合的又一部搞笑电影，整部电影以科幻题材为背景，穿插情感线，大量密集笑点贯穿整部电影，一如既往的开心麻花式笑料风格。笑点辅以正能量故事线，尤其在CGS中国巨幕影厅超大细腻画面下完美呈现每一个笑点，让我笑得停不下来，感谢沈马组合在炎炎夏日带给我的快乐。可以预见，这部电影将引领22年暑期档票房！
1	好久没看过这么好看的电影了，好评
1	好看，又感人走好笑
1	Really good  真的很喜欢家人们 永远相信开心麻花！！！！
1	不错全程很搞笑
1	很好，搞笑又深情地演绎
1	感觉很搞笑  搞笑
1	剧情一般，主要是开心麻花团队出演，所以还可以，台词，表情，包袱，想不笑都难
1	最后挺感动的，拍的还不错，孩子特别喜欢！
0	剧情5分，创意7分，总体6.2分，现在评分太虚高了。
1	预期不要太高，也没那么搞笑！整体来说还行
1	不是很喜欢。
1	剧情很棒🎉有笑点也有泪点
1	很好看，笑点满满，沈腾马丽组合很棒！
1	最喜欢全球顶流刚子了，出了电影院脑子里都是刚子的微笑和那句孽畜哈哈哈哈哈哈哈，电影太有喜感了，非常推荐
1	根本不不不不能斤斤计较
0	内容一般，剧情有些突兀，跟想象有差距。
1	剧情很不错，没有烂尾，前面很好笑，最后很催泪。
1	正片比预告更好看 特效真的没得说
1	我就直说了，疫情几年最打动我的电影。前天挂了科三，今天就在影院看了这电影，虽然没直接联系，但是我觉得值！
1	科幻效果比较好，
1	挺搞笑hou m
1	路很长啊啊！
1	影片笑声中含着眼泪，小孩子们都是先笑到肚子疼，后来到泪流满面，沈腾马丽的搭档再加上开心麻花的阵容，很值得一看，强力推进
1	电影很好，全程无尿点，2个小时感觉过的很快，有欢笑，有感人，特效方面相比流浪地球进步一些，难能可贵的科幻喜剧，把被上海堡垒关上的中国科幻大门又打开了！
1	很好看 很搞笑 值得推荐的电影
1	沈腾包揽了我这几年的影视笑点，这回都折腾到月亮上了！！ 致敬所有为人类不断开拓的宇航科学家们！
1	特效剧情都不错，沈腾的电影质量都还不错哦
1	挺搞笑的，还不错
1	挺不错，主播
1	一般般，有点无聊！
1	还好吧……..
1	爆米花电影，虽然有许多模仿及致敬，但娱乐么，不就是图个哈哈大笑。不必要求硬科幻那种。
1	非常好看！！！！
1	不错的电影，喜剧和科幻的完美结合，含腾量100%。
1	画面很好 演技不用评价了 他们都扎根了
1	非常好看的，
1	喜剧的最高境界就是悲剧
1	很高兴有有意义
0	剧情一般，也不太搞笑
1	喜剧对tag属实是措不及防，剧本还是不错的，想法都不错！如果包袱换成有爆笑的地方那这个片绝了。
1	励志，搞笑，好看
1	挺好看的啦啦啦
1	沈腾的电影果然没让我失望
0	为什么要模仿国外的，还说英语。
1	值得推荐，精品
0	无语…说喜剧不是喜剧  说科幻不是科幻  就强行煽情 拖剧情时间  尬的要死…从没看电影中途退场过，第一次…失望
1	我一直认为能让人开怀大笑的就是好的喜剧电影，我不需要看什么有太多意义的，简单就图一乐～
1	剧情很幽默，非常喜欢
1	环境不错，味道也可以，下一次还会继续去，值得推荐
1	好看好看好看，有笑点有泪点，特效也很棒！
1	非常好笑，真棒！
1	真的是名副其实的好看和感动
1	好的很哇哇哇
1	很好，环境好，影片好
1	剧场很好，演员演技也一流，值得推荐
1	感觉剧情太深，看着不过瘾，是一种大情怀的作品
0	没想像中好看，有点失望。
1	沈腾的演技依旧很nice 值得去看！
1	好看好看😍😍
1	就喜欢看沈腾
0	还行吧！带孩子去看的
1	不在我的笑点上，但是也还行
1	结局不美好。
1	永远相信沈马组合！！！真的很好看！
0	垃圾，悲剧了
1	一如既往的好
1	和朋友一起去看的，挺好看的的。
1	好看！值得推薦！
0	有点…不推荐
1	我要买刚子，刚子什么时候可以出，只有刚子才能搞好我的心
1	有笑有泪 含腾量高 值得一看
1	还行，这段时间唯一有兴趣的电影
1	剧情画面都不错，含腾量100%
1	很好看 推荐去看
1	挺好😄😄
1	还可以 剧情也不错 煽情的有煽情 搞笑的有搞笑 最后也升华了 🌟 推荐  🌅 画面
1	真的很好看 开始搞笑后面又有些感动
0	很烂，很尬，听说后面强行煽情了，可惜我睡了一半没见证到
1	好的，棒极了，真不错
1	每个人感受不同，我是偏爱搞笑放松的，这片子本身就是搞笑类，里面还有不少逆思维在里面，不过最后是be，啊我的小心脏啊，虽然很浪漫，但是我更希望他们好好的。
1	喜欢，对沈马粉来说是天堂。剧情当作合家欢喜剧看，前半段铺笑料、后半段转个人英雄主义式煽情，算比较典型的这类，但花三四十块去影院看我觉得是不亏的，电影画面做得很好，配乐很喜欢。
1	中规中矩，可以看😁
1	妈妈妈妈妈妈看看的科学减肥减肥办法把大部分宝宝的不咸不淡棒棒哒
1	真的真的很好看 哈哈哈哈没有哭
1	超棒！！画质演技超好
1	很好看～很开心😃
1	很好，值得观看。
1	好看的。还想在看一次
1	感人推荐大家去看
1	剧情真心不错，有笑有泪，不过结局沈马be我不能接受😭跪求沈马再拍一部he的！！
1	我觉得还可以，值得去看。搞笑还是挺搞笑的，后面也挺感动的。不错了
1	挺有意思的最后都看哭了
1	22年的第一部电影，很感人，很好看，给予我内心不断前进的动力。忘记过去，成就未来 🌟 推荐
1	一般般吧！搞笑类的科幻片
1	腾叔的电影还是值得信任
0	我想打90分，因为满分是150，剧情看到后面有点拖沓，强行的煽情，一个小时时间想睡觉
1	有震撼到我 画质很好 中间有笑也有会流眼泪 这部电影期待了很久 果然没有让我失望
1	真的是一个不可错过的打卡地，好吃又健康的店，火速上头！
1	目前中国唯一一部让我有感动又震撼的科幻片，强烈推荐
1	我感觉这部电影拍的真的很好看笑中带泪 泪中带笑
1	非常喜欢，特别感人
1	非常不错 推荐看
1	一开始的开怀大笑，到后面的感动，真的挺好的
1	开心麻花回来啦。非常典型的麻花类型电影，荒诞，反差， 出人意料。这次的故事脱离了地球，发生在月球上，讲的是一个拯救地球的故事，不同的是，此次被命运选中的英雄并不靠谱，恋爱脑上头导致被留在月球，对女神生活的好奇让他坚持了很长一段时间，之后错误的信号让他燃起回家的动力，发现真相后打算了结自己却收到了真实的反馈。怎么说呢，有些内容搞笑的同时还是有段子跟环境融合不好的问题，但是整体来说算是暑期档不错的片子。喜剧的内核果然还是悲剧啊。
0	好久没看过这么难看的电影了
1	笑点还是有的 但是最后悲剧了 有点失望了
1	很好看，有趣
1	好看，不多说
1	都好！！！！
1	剧情挺好又搞笑的又有点煽情的
1	这是我最喜欢的一个平台之一，因为在这总事能挖掘到很多新奇的店，棒棒的！环境特别好，空间很大，完全加分项，赞赞赞👍不错，这个平台上的店一直都很满意，提前做好功课，太省心了！
1	还是不错的，cp挺好磕的
0	一般般  笑点没什么
0	期待太高 实际一般
1	对比今年我看到的电影（侏罗纪世界3），感觉诚意满满。沈腾和马丽的再一次合作，有笑有泪。 最难的是怎么在一个严肃的大框架下填充小的内容。但最终还是没让我失望。尤其最后的一句：马蓝星，送我回家。泪点满满
1	特别好 很真实 搞笑催泪
1	搞笑，笑点好多，尤其是大袋鼠，超爱，
1	好的很，画质很好
1	宝宝说：太好看了
1	好，即搞笑又感人
0	个人觉得剧情一般    也不是很搞笑
0	没啥笑点，可以当成科幻片看，但是剧情一般。
1	不错不错挺好看的
1	剧情真的超级好看，沈腾马丽的演技都在线，特效也很好。
1	太好看了吧！前面前有多好笑后面就有多好哭 而且还不是故意制造泪点 真的非常好看！
1	不错挺好看值得一看
1	好看 推荐大家观看 很有看点 既好笑又感动
1	扣特辣他他他特特特咳咳咳卡了咯头呢特特特
0	很一般，看得起瞌睡。
1	挺好看的很开心全场
1	这个非常好看，有笑点，有泪点，真正做到了笑中的泪，强力推荐
1	好看还特感动
1	很好看，很感人！！
1	软科幻+搞笑+火星救援情节 特效挺好 值得一看
1	沈腾演的太好啦……我都看哭啦……在人逆境顺境都要从容地面对不能放弃自己的梦想继续坚持到底必定能成为现实！
1	总体概括一下沈腾演的电影，从来就没让我失望过
1	票房偷的光明正大的
1	剧情还好，情节可以
1	特别好看，演的特别好
1	制作演技没的说 一如既往好 剧情上感情戏在顺滑点就好 再打磨下会更好 近期难得的好片了 值得看
0	不知道评分怎么那么高，个人觉得这片从视觉上不推荐看，从情感上演的一点也不感人，一点也不浪漫。倒是几个配角演的还更有感染力。沈和马一看就是在演，融入不了角色
0	一般般确实一般般
1	很好看剧情很励志
1	应该是国产科幻片天花板了 科幻效果蛮好 故事紧凑不脱臼。比较意外，没有想到拍得这么好……
1	笑中带泪，小人物带来的主题提升，没有太轰轰烈烈，甚至最后的雕像都没有，但是做了伟大的事情
1	真的很好看 挺感动的
1	沈马cp！！！我的神！ 本来以为是喜剧 结果我好感动 本来以为是让我感动的片 结果是入坑片 沈马cp！！
1	笑了又哭了，哭了又笑了
1	还挺喜欢的，后面看哭了
1	挺好的，没有硬搞中国式大结局
0	不好看别去看
1	搞笑和感情并存
0	挺好笑 但是我不喜欢剧情 好无聊
1	非常好，特别好
1	精彩，开心麻花的电影都不会让人失望。
0	剧情太烂了……谁看谁后悔……9.3分不知道怎么来的……太水了……
0	特效音乐不错
1	剧情还可以的
1	有笑有泪 我很喜欢 而且也不是俗套的欢乐大结局 超爱 完全对得起期待
1	挺好看的，爆笑
0	没看明白。没有沈腾上一部片子好看
0	无聊透顶，看40分钟睡着了。垃圾
1	全方面都不错～值得一看。演技越来越棒了
1	视效很好，音效很好，故事有笑有泪
0	没意思 尬笑 俗套剧情 强行感人
1	好看，中间有段都快哭了
1	非常好看，体现出了大爱。值得看！！
1	剧情合理，画质清晰，值得一看，我位置选的好，观赏体验极佳，期待有续集
